source_queue,product_id,product_name,spec_id,model_name,suggested_qty,bucket,shopee_image,old_url,old_offer_id,old_sku_id,old_health,candidate_status,candidate_offer_url,candidate_offer_id,candidate_sku_name,candidate_sku_id,candidate_spec,confidence,reason,method,alt_offer_id,search_query,checked_at,planC_note
P3_mapping_suspect,11375952575,隔日到貨🔥 小熊刺繡棉襪 S9 韓風熱銷 女襪 小熊襪 長襪 中筒襪 白長襪 女襪 襪子 襪子女 女生襪子,150555269620,奶油小熊,120,mapping_suspect,https://cf.shopee.tw/file/c1fbb2e60fa62a066074db825ea522a9_tn,https://detail.1688.com/offer/652296605011.html,652296605011,,,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
P3_mapping_suspect,20465189991,隔日到貨🔥 韓版 ins 刺繡卡通襪 S15 女短襪 可愛動物襪 襪子 薄款棉 中筒襪 韓風 女襪 運動襪,156338784745,白色,100,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-ictc8god2ckve9_tn,https://detail.1688.com/offer/616320098064.html,616320098064,,,with_candidate,https://detail.1688.com/offer/616320098064.html,616320098064,白色-猫咪,4516100527407,白色-猫咪&gt;34-39码，可以挂,低,兄弟／原檔 616320098064：顏色對上；型號字面命中；品類不太像,history,,,2026-09-09T02:38:03Z,
P3_mapping_suspect,23551074058,隔日到貨🔥 韓版簡約原宿後背包 學生背包 大容量 B52 背包 百搭 防潑水 尼龍 手提 雙肩包 背包 書包 潮流 後背,206949496877,紫色,90,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7qukw-lkc7mamlub2u43_tn,https://detail.1688.com/offer/695219979754.html,695219979754,,,with_candidate,https://detail.1688.com/offer/695219979754.html,695219979754,紫色,5102026642404,紫色&gt;含挂件,中,兄弟／原檔 695219979754：顏色對上；型號字面命中,history,,,2026-09-09T02:37:43Z,
P3_mapping_suspect,23625462276,隔日到貨🔥 狗狗刺繡襪 女長襪 長襪 中筒襪 襪子 S30 襪子女 白長襪 女襪 女生襪子 白色襪子 白襪,107951396378,奶油,90,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-23020-52jrahqvgonv57_tn,https://detail.1688.com/offer/680520294912.html,680520294912,,,with_candidate,https://detail.1688.com/offer/705617695947.html,705617695947,3-奶油+黑色x2,5508731788414,3-奶油+黑色x2&gt;均码,中,相關檔 705617695947：顏色對上；型號字面命中,same_shop,,,2026-09-09T02:41:50Z,
P3_mapping_suspect,20465189991,隔日到貨🔥 韓版 ins 刺繡卡通襪 S15 女短襪 可愛動物襪 襪子 薄款棉 中筒襪 韓風 女襪 運動襪,156338784740,淺灰,80,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-nlxed86d2ckv2d_tn,https://detail.1688.com/offer/616320098064.html,616320098064,,,with_candidate,https://detail.1688.com/offer/616320098064.html,616320098064,浅灰色,4516101491339,浅灰色&gt;34-39码，可以挂,低,兄弟／原檔 616320098064：顏色對上；型號字面命中；品類不太像,history,,,2026-09-09T02:38:03Z,
P3_mapping_suspect,28169260786,隔日到貨🔥 點點捲邊襪 S7 襪子 純色棉襪 素色襪 女襪 長襪 純色 點點襪 棉襪 中筒襪 襪子 韓風,233530649343,黑色,70,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7ras8-m37aihpxro7r8d_tn,https://detail.1688.com/offer/761705923692.html,761705923692,,,with_candidate,https://detail.1688.com/offer/761705923692.html,761705923692,黑色,5421463503463,黑色&gt;均码,中,兄弟／原檔 761705923692：顏色對上；型號字面命中,history,,,2026-09-09T02:42:08Z,
P3_mapping_suspect,4011081861,隔日到貨🔥 小熊棉襪 S1 女襪 小熊襪 長襪 中筒襪 襪子 純色棉襪 襪子女 女生襪子 女長襪 刺繡 熊熊襪,11588286011,10.黑色小熊,70,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22120-7wea025dfhlv40_tn,https://detail.1688.com/offer/653690518845.html,653690518845,,,with_candidate,https://detail.1688.com/offer/653690518845.html,653690518845,黑色.,4935441191296,黑色.&gt;均码（35-39码,低,兄弟／原檔 653690518845：顏色對上,history,,,2026-09-09T02:42:27Z,
P3_mapping_suspect,23551074058,隔日到貨🔥 韓版簡約原宿後背包 學生背包 大容量 B52 背包 百搭 防潑水 尼龍 手提 雙肩包 背包 書包 潮流 後背,204499705551,淺藍,70,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7qukx-lkc7izpwa2s669_tn,https://detail.1688.com/offer/695219979754.html,695219979754,,,with_candidate,https://detail.1688.com/offer/695219979754.html,695219979754,浅蓝色,5102026642403,浅蓝色&gt;不含挂件,中,兄弟／原檔 695219979754：顏色對上；型號字面命中,history,,,2026-09-09T02:37:43Z,
P3_mapping_suspect,41207454368,隔日到貨🔥 iPhone 手機殼 16 15 14 13 12 11 pro Max X XR SE 保護殼 軟殼,280633324560,"粉絲帶蝴蝶結,11",60,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7ra0i-mbtmn86fu7g90d_tn,https://detail.1688.com/offer/839694750110.html,839694750110,,,with_candidate,https://detail.1688.com/offer/839694750110.html,839694750110,镜面奶油壳-三个丝带蝴蝶结,5773583147699,镜面奶油壳-三个丝带蝴蝶结&gt;苹果11,高,兄弟／原檔 839694750110：機型對上；顏色不合；款名「丝带蝴蝶结/蝴蝶/丝带」,history,,,2026-09-09T02:43:33Z,
P3_mapping_suspect,21673708906,隔日到貨🔥 ins 韓系大圓點中筒襪 S35 長襪 泡泡襪 長襪 中筒襪 襪子 韓風 女襪 情侶襪 可愛襪 短襪,156633348315,霧霾藍,60,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-23020-13d1kss1eonv85_tn,https://detail.1688.com/offer/628903489560.html,628903489560,,,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
P3_mapping_suspect,4011081861,隔日到貨🔥 小熊棉襪 S1 女襪 小熊襪 長襪 中筒襪 襪子 純色棉襪 襪子女 女生襪子 女長襪 刺繡 熊熊襪,11588286002,1.深灰小熊(已停售),60,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22120-13bg7c4cfhlvd5_tn,https://detail.1688.com/offer/653690518845.html,653690518845,,,with_candidate,https://detail.1688.com/offer/899872156647.html,899872156647,【5双装】白色+粉色+浅蓝+浅黄+麻灰,6074510581746,【5双装】白色+粉色+浅蓝+浅黄+麻灰&gt;均码,低,相關檔 899872156647：顏色對上,same_shop,,,2026-09-09T02:43:06Z,
P3_mapping_suspect,20565196685,隔日到貨🔥 點子紗襪 S21 純色棉襪 素色襪 女襪 長襪 純色 棉襪 中筒襪 襪子 韓風 女生襪子 襪子,220361590449,奶油霜白,50,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-pfydf8su1ckvc8_tn,https://detail.1688.com/offer/668568782168.html,668568782168,,,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
P3_mapping_suspect,27750389092,隔日到貨🔥 牽手襪 中筒襪 棉長襪 長襪 中筒襪 襪子 白色襪子 女襪 長襪 情侶襪 襪子女 白長襪,255856434594,大眼白色,50,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7r98r-lvoj9z92ethz46_tn,https://detail.1688.com/offer/736189419151.html,736189419151,,,with_candidate,https://detail.1688.com/offer/736189419151.html,736189419151,刺绣眼睛白色,5551393201454,刺绣眼睛白色&gt;牵手袜【跨境专用OPP包装】,低,兄弟／原檔 736189419151：顏色對上,history,,,2026-09-09T02:45:16Z,
P3_mapping_suspect,4011081861,隔日到貨🔥 小熊棉襪 S1 女襪 小熊襪 長襪 中筒襪 襪子 純色棉襪 襪子女 女生襪子 女長襪 刺繡 熊熊襪,11588286004,3.淺灰小熊,50,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22120-rqxhajbdfhlveb_tn,https://detail.1688.com/offer/653690518845.html,653690518845,,,with_candidate,https://detail.1688.com/offer/653690518845.html,653690518845,浅灰.,4935441191297,浅灰.&gt;均码（35-39码,低,兄弟／原檔 653690518845：顏色對上,history,,,2026-09-09T02:42:27Z,
P3_mapping_suspect,27750389092,隔日到貨🔥 牽手襪 中筒襪 棉長襪 長襪 中筒襪 襪子 白色襪子 女襪 長襪 情侶襪 襪子女 白長襪,255856434595,大眼黑色,40,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7r98w-lvoj9z92g82f60_tn,https://detail.1688.com/offer/736189419151.html,736189419151,,,with_candidate,https://detail.1688.com/offer/736189419151.html,736189419151,刺绣眼睛黑色,5551251465628,刺绣眼睛黑色&gt;【牵手袜裸袜】均码（36-43码）,低,兄弟／原檔 736189419151：顏色對上,history,,,2026-09-09T02:45:16Z,
P3_mapping_suspect,22825472251,隔日到貨🔥 水果襪 女襪 S33 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,213884095380,藏藍荷包蛋🥚,40,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-23020-mq559e1sionv06_tn,https://detail.1688.com/offer/605661622159.html,605661622159,,,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
P3_mapping_suspect,26757534364,隔日到貨🔥 純色棉襪 花邊襪 S3 女襪 長襪 棉襪 白長襪 中筒襪 襪子 女生襪子 女長襪 襪子女 捲邊襪,233087223854,奶黃,40,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7r98x-lyrkl1w5qr6mb7_tn,https://detail.1688.com/offer/724231896832.html,724231896832,,,with_candidate,https://detail.1688.com/offer/724231896832.html,724231896832,黄色一双,5205952231205,黄色一双&gt;均码,低,兄弟／原檔 724231896832：顏色對上,history,,,2026-09-09T02:47:03Z,
P3_mapping_suspect,25259235570,隔日到貨🔥 iPhone 手機殼 17 16 15 14 pro 13 12 11 XS XR 保護殼 軟殼 蘋果 小狗,225996975633,"堆堆小狗(單殼),12/12pro",40,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7r98z-lqnkl14o5og24d_tn,https://detail.1688.com/offer/744336340660.html,744336340660,,,with_candidate,https://detail.1688.com/offer/744336340660.html,744336340660,磁吸 白边 堆堆小狗【光油】+陶瓷狗挂绳,5440634706069,磁吸 白边 堆堆小狗【光油】+陶瓷狗挂绳&gt;12/12pro,中,兄弟／原檔 744336340660：機型對上；款名「堆堆小狗/小狗/堆堆」；品類不太像,history,,,2026-09-09T02:47:28Z,
P3_mapping_suspect,20465189991,隔日到貨🔥 韓版 ins 刺繡卡通襪 S15 女短襪 可愛動物襪 襪子 薄款棉 中筒襪 韓風 女襪 運動襪,156338784749,皮粉,30,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-rgs79a3d2ckvb5_tn,https://detail.1688.com/offer/616320098064.html,616320098064,,,with_candidate,https://detail.1688.com/offer/616320098064.html,616320098064,皮粉-小羊,4516101491344,皮粉-小羊&gt;34-39码，可以挂,低,兄弟／原檔 616320098064：顏色對上；型號字面命中；品類不太像,history,,,2026-09-09T02:38:03Z,
P3_mapping_suspect,20465189991,隔日到貨🔥 韓版 ins 刺繡卡通襪 S15 女短襪 可愛動物襪 襪子 薄款棉 中筒襪 韓風 女襪 運動襪,156338784748,淺綠,30,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-an0qx5yd2ckvea_tn,https://detail.1688.com/offer/616320098064.html,616320098064,,,with_candidate,https://detail.1688.com/offer/616320098064.html,616320098064,浅绿色,4516101491341,浅绿色&gt;34-39码，可以挂,低,兄弟／原檔 616320098064：顏色對上；型號字面命中；品類不太像,history,,,2026-09-09T02:38:03Z,
P3_mapping_suspect,20465189991,隔日到貨🔥 韓版 ins 刺繡卡通襪 S15 女短襪 可愛動物襪 襪子 薄款棉 中筒襪 韓風 女襪 運動襪,156338784743,薑黃,30,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-crcgmgve2ckvee_tn,https://detail.1688.com/offer/616320098064.html,616320098064,,,with_candidate,https://detail.1688.com/offer/616320098064.html,616320098064,姜黄-兔子,4516101491338,姜黄-兔子&gt;34-39码，可以挂,低,兄弟／原檔 616320098064：顏色對上；型號字面命中；品類不太像,history,,,2026-09-09T02:38:03Z,
P3_mapping_suspect,22825472251,隔日到貨🔥 水果襪 女襪 S33 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女,213884095381,黑色爪印🐾,30,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-23020-m36l196sionvfb_tn,https://detail.1688.com/offer/605661622159.html,605661622159,,,with_candidate,https://detail.1688.com/offer/1051872539926.html,1051872539926,牛油果黑色【中筒】,6256848594407,牛油果黑色【中筒】&gt;包装,低,相關檔 1051872539926：顏色對上,same_shop,,,2026-09-09T02:45:52Z,
P3_mapping_suspect,21869109391,隔日到貨🔥 刺繡棉襪 女襪 S16 長襪 棉襪 白長襪 中筒襪 襪子 白色襪子 女生襪子 女長襪 襪子女 小熊襪,405613043534,鬱金香,30,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-820l4-mlhhg5n2gfep07_tn,https://detail.1688.com/offer/643208627289.html,643208627289,,,with_candidate,https://detail.1688.com/offer/643208627289.html,643208627289,拍这个是郁金香,5056192855137,拍这个是郁金香&gt;均码,中,兄弟／原檔 643208627289：款名「郁金香」；型號字面命中,history,,,2026-09-09T02:47:52Z,
P3_mapping_suspect,19960782914,隔日到貨🔥 iPhone 軍規 防摔殼 手機殼 17 16 15 14 13 12 11 XS XR SE 保護殼 蘋果,156212462950,"抹茶綠軍規,12/12 pro",30,mapping_suspect,https://cf.shopee.tw/file/sg-11134201-22110-o1vai35xjnjvf1_tn,https://detail.1688.com/offer/661385649783.html,661385649783,,,with_candidate,https://detail.1688.com/offer/661385649783.html,661385649783,湖绿色,5520375305863,湖绿色&gt;iPhone12ProMax,高,兄弟／原檔 661385649783：機型對上；顏色對上,history,,,2026-09-09T02:48:18Z,
P3_mapping_suspect,21673708906,隔日到貨🔥 ins 韓系大圓點中筒襪 S35 長襪 泡泡襪 長襪 中筒襪 襪子 韓風 女襪 情侶襪 可愛襪 短襪,156633348316,焦糖色,30,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-23020-5p7w5lv1eonv9b_tn,https://detail.1688.com/offer/628903489560.html,628903489560,,,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
P3_mapping_suspect,9159438193,隔日到貨🔥 ins風 手機氣囊 多功能指環扣 伸縮折疊 立體氣囊 手機架 適合各手機 氣囊 黏貼式 懶人氣囊,92291528084,E08,30,mapping_suspect,https://cf.shopee.tw/file/0aef0cbb88a9745fda274fbca2ae1a33_tn,https://detail.1688.com/offer/617227382511.html,617227382511,4521892238236,,with_candidate,https://detail.1688.com/offer/674486272035.html,674486272035,无脸男E08,5047138666997,无脸男E08,低,兄弟／原檔 674486272035：型號字面命中,same_shop,,,2026-09-09T02:48:53Z,
P3_mapping_suspect,18525148018,隔日到貨🔥 iPhone 手機殼 16 15 14 16e 13 12 11 XR SE X pro 保護殼 軟殼 蘋果,155214245434,"狗狗頭像,11",30,mapping_suspect,https://cf.shopee.tw/file/ec09037315176fe8d178ba0a750244c0_tn,https://detail.1688.com/offer/676479541661.html,676479541661,,,blocked_captcha,,,,,,,blocked_captcha 卡在 https://s.1688.com//selloffer/offer_search.htm/_____tmd_____/punish?x5secdata=xfC7TB66An8jlPhVB5lrVHzO5xNYUIFv7k__P49OuOV3FkEsSBaa0O8n39oH6aULS_hIambjqi1mAYx9nOjPNTdZ1PFKRaDmXZXlZ33ec41FWJIduzDKdiV4k9pkDtFbcwsFSTZ5XmG1z5IiWork0ehHZvfME9iY0FD26jg2Q3AGtmjye0zeP1umUuHfbXa_eiQ_zPnRkRyfNi6RRV0K0bMxwsphiTEXgKGjZqVvptD4iKJvXuqXvJyOIhs0Ia9zU7zBezCeXui5FqL2LXVGa8se3JEAmGZ5bNWFaTfW9oeU_61d3Pn3YPjeXKvJePKsPvd5kxpyFLafne3b7-2nLPHrmxkQ1iRmAfXA2D8NOmWEnEjHbjbWZWEPYlajqetk5LarvD7qCpYeryCD5ZScMkFaXfW5LyMtvbBZjE81KcVaS5in8bcwunIt_nwbcDWN6fv-IC9QbBx6aDm2NzO3jeC9BPpGZ57_QEyOgzbviV-9Uf_2J3dq0VoNfhjq5YMJNj1Nt2pivRs-mNOw7Hwx-5ELcDFshNMcEa7LJuSWNP5ZK_BXvmQsT2EypYxVuY8uaqCne-6XEhcdNTyhxgL0ARFGx7zp_gHeks2Wa9CfKRcMf1xpBmMQCLUcZxW9RxggbZBjPVhpWN_-T9JBw-_XtgFZFsluf0ggrmD84nIctcJAJgo49qRSeugrq9YRn10jIT1loMP9Q5jmnHj2Beul13Oev16yzeB36oig0cfqAM29zhuGT82LnHrdB5xdGuraU3wgF-3Go4qkQKkh43Wu3urAOcEZxTG7gl0P0M7WAMDhdEZD0qakLJ_m3yk-rK70Qvl4ZRtNotslfUlQdV41v4yOUnXJpvI4dfqKLAk5MnIeUhqxzp_N65KTZQw02NODemOaxqMtXEE3jk3NicGTfEBg__bx__s.1688.com%2fselloffer%2foffer_search.htm&x5step=1 關鍵字「」,site_search,,,2026-09-09T04:04:45Z,
P3_mapping_suspect,24242091907,隔日到貨🔥 iPhone 手機殼 17 16 15 14 pro 13 12 11 XS XR X 保護殼 軟殼 蘋果,188264743039,"鏡面愛心,7 Plus/8 Plus",30,mapping_suspect,https://cf.shopee.tw/file/tw-11134207-7rbkb-m6uos0mc4q6w76_tn,https://detail.1688.com/offer/838528968671.html,838528968671,,alive,with_candidate,https://detail.1688.com/offer/838528968671.html,838528968671,镜面奶油壳-透明-LUCKY彩色爱心,5686794965062,镜面奶油壳-透明-LUCKY彩色爱心&gt;苹果 8 Plus,高,兄弟／原檔 838528968671：機型對上；款名「plus/爱心/镜面」,history,,,2026-09-09T02:49:03Z,
